,Z,N,M_ex,Esh,alpha2,alpha4,alpha6,S_Z0N1,S_Z0N2,S_Z1N0,S_Z2N0,exist
241,19,32,-21.25,-2.62,0.011,-0.001,-0.001,4.810999999999998,8.111999999999998,16.529,37.588,valid
242,19,33,-15.08,-1.75,0.025,0.006,0.001,1.9009999999999998,6.711999999999998,17.499000000000002,38.818,valid
243,19,34,-10.42,-0.98,0.048,0.001,0.0,3.4109999999999996,5.311999999999999,17.769,40.257999999999996,valid
244,19,35,-3.78,-0.39,0.053,-0.002,-0.003,1.4309999999999992,4.841999999999999,18.738999999999997,41.507999999999996,valid
245,19,36,1.35,0.1,0.059,-0.002,-0.013,2.941,4.372,18.999000000000002,42.867999999999995,valid
246,19,37,8.4,0.44,0.071,-0.021,-0.001,1.020999999999999,3.9619999999999997,20.128999999999998,44.248000000000005,valid
247,19,38,14.03,0.72,0.052,-0.018,0.001,2.4410000000000007,3.4619999999999997,20.549,45.598,valid
248,19,39,21.51,0.87,0.025,-0.008,0.0,0.5909999999999975,3.0319999999999983,21.698999999999998,46.918000000000006,valid
249,19,40,27.47,0.85,0.008,0.0,0.0,2.1110000000000024,2.702,22.089000000000006,48.348,valid
250,19,42,42.46,1.38,0.043,0.004,-0.004,1.3609999999999989,1.1519999999999975,22.999000000000002,50.208,valid
251,19,44,57.87,1.25,0.056,-0.008,-0.004,1.0310000000000006,0.7320000000000029,23.899000000000008,52.328,valid
252,19,46,73.65,0.51,0.072,-0.022,-0.001,0.8809999999999878,0.3619999999999912,25.009,54.788,valid
253,20,16,-5.76,-0.7,0.016,-0.001,0.0,19.250999999999998,35.751999999999995,2.728999999999999,2.958,valid
254,20,17,-12.08,-0.25,0.016,-0.001,0.0,14.391,33.641999999999996,3.219000000000001,4.828000000000001,valid
255,20,18,-21.46,-0.12,0.016,-0.001,0.0,17.451,31.842,4.718999999999999,6.808,valid
256,20,19,-26.55,-0.39,0.016,-0.001,0.0,13.161,30.612000000000002,5.759000000000002,10.928,valid
257,20,20,-34.63,-0.99,0.016,-0.001,0.0,16.151000000000003,29.312,8.769000000000004,14.978000000000005,valid
258,20,21,-35.46,-0.37,0.016,-0.001,0.0,8.900999999999998,25.052,9.039,16.578,valid
259,20,22,-39.32,-0.12,0.016,-0.001,0.0,11.931,20.831999999999997,10.338999999999997,18.208000000000002,valid
260,20,23,-39.48,-0.22,0.018,0.0,-0.002,8.230999999999996,20.161999999999995,10.778999999999995,19.868,valid
261,20,24,-42.48,-0.59,0.018,0.0,-0.006,11.071,19.301999999999996,12.188999999999998,21.657999999999998,valid
262,20,25,-41.94,-1.22,0.018,0.0,-0.005,7.531000000000001,18.602,12.638999999999994,23.447999999999997,valid
263,20,26,-44.11,-2.07,0.016,-0.001,-0.002,10.241000000000001,17.772000000000002,13.978999999999997,25.557999999999996,valid
264,20,27,-42.93,-3.17,0.019,0.0,-0.005,6.891,17.132,14.529000000000002,27.567999999999998,valid
265,20,28,-44.29,-4.41,0.011,-0.001,0.0,9.431,16.322,15.919000000000002,29.477999999999998,valid
266,20,29,-40.62,-4.03,0.016,-0.001,0.0,4.400999999999998,13.831999999999997,16.218999999999994,30.887999999999998,valid
267,20,30,-39.33,-3.68,0.019,0.0,-0.005,6.781000000000001,11.181999999999999,17.339,32.348,valid
268,20,31,-34.86,-3.4,0.014,0.001,0.0,3.601000000000001,10.382000000000001,17.638999999999996,33.757999999999996,valid
269,20,32,-32.71,-3.17,0.011,-0.001,-0.001,5.921000000000001,9.522000000000002,18.749000000000002,35.278000000000006,valid
270,20,33,-26.78,-2.25,0.016,-0.001,0.0,2.141,8.062000000000001,18.989,36.488,valid
271,20,34,-23.12,-1.39,0.016,-0.001,-0.004,4.411,6.552,19.989,37.757999999999996,valid
272,20,35,-16.65,-0.69,0.016,-0.001,-0.004,1.6009999999999973,6.011999999999997,20.159,38.897999999999996,valid
273,20,36,-12.56,-0.19,0.016,-0.001,-0.003,3.9810000000000016,5.581999999999999,21.198999999999998,40.198,valid
274,20,37,-5.77,0.13,0.016,-0.001,-0.003,1.2809999999999988,5.2620000000000005,21.459,41.587999999999994,valid
275,20,38,-1.29,0.29,0.016,0.0,-0.003,3.591,4.872,22.609,43.158,valid
276,20,39,5.82,0.3,0.016,-0.001,-0.002,0.9609999999999994,4.552,22.979,44.678,valid
277,20,40,10.75,0.22,0.008,0.0,0.0,3.141,4.102,24.009,46.098,valid
278,20,42,24.85,1.02,0.018,-0.001,-0.003,2.110999999999999,2.041999999999998,24.899,47.897999999999996,valid
279,20,44,39.29,1.06,0.019,0.0,-0.004,1.9610000000000003,1.7020000000000017,25.869,49.768,valid
280,20,46,54.09,0.42,0.016,-0.001,0.0,1.7209999999999983,1.3419999999999952,26.849000000000004,51.858000000000004,valid
281,20,48,69.29,-0.77,0.017,-0.001,-0.002,1.5109999999999904,0.9419999999999966,27.95899999999999,54.348,valid
282,20,50,84.87,-2.46,0.019,0.0,-0.004,1.3209999999999997,0.5620000000000012,29.119,56.548,valid
283,21,18,-14.24,0.15,0.057,0.012,-0.002,18.031,33.952,0.06899999999999906,4.7879999999999985,valid
284,21,19,-20.65,-0.06,0.05,0.0,-0.004,14.480999999999998,32.512,1.3889999999999976,7.148,valid
285,21,20,-28.97,-0.46,0.016,-0.001,0.0,16.391,30.872,1.628999999999996,10.398,valid
286,21,21,-32.58,-0.08,0.052,0.027,0.003,11.681,28.072,4.408999999999997,13.447999999999997,valid
287,21,22,-37.34,0.15,0.084,0.026,0.0,12.831000000000005,24.512000000000004,5.309000000000003,15.648,valid
288,21,23,-38.85,0.0,0.114,0.027,-0.002,9.580999999999998,22.412000000000003,6.659000000000004,17.438,valid
289,21,24,-42.16,-0.27,0.121,0.001,-0.007,11.380999999999995,20.961999999999993,6.968999999999999,19.157999999999998,valid
290,21,25,-42.73,-0.76,0.062,0.019,-0.003,8.641,20.021999999999995,8.078999999999999,20.717999999999993,valid
291,21,26,-45.2,-1.53,0.053,0.005,-0.006,10.541000000000006,19.182000000000006,8.379000000000003,22.358,valid
292,21,27,-45.06,-2.47,0.038,0.0,-0.005,7.930999999999999,18.472000000000005,9.419000000000002,23.948000000000004,valid
293,21,28,-46.62,-3.53,0.011,-0.001,0.0,9.630999999999995,17.561999999999994,9.618999999999998,25.538,valid
294,21,29,-44.23,-3.26,0.037,0.015,0.0,5.680999999999999,15.311999999999994,10.899,27.117999999999995,valid
295,21,30,-43.29,-2.92,0.045,0.007,-0.004,7.131000000000002,12.812000000000001,11.249,28.587999999999997,valid
296,21,31,-39.84,-2.54,0.033,0.0,-0.003,4.621000000000004,11.752000000000006,12.269000000000004,29.908,valid
297,21,32,-37.9,-2.17,0.011,-0.001,-0.001,6.130999999999995,10.751999999999999,12.478999999999997,31.227999999999998,valid
298,21,33,-33.21,-1.42,0.037,0.018,0.001,3.381000000000002,9.511999999999997,13.719,32.708,valid
299,21,34,-30.11,-0.78,0.059,0.025,0.002,4.970999999999998,8.352,14.278999999999998,34.268,valid
300,21,35,-24.77,-0.17,0.064,0.023,0.0,2.731,7.701999999999998,15.409,35.568,valid
301,21,36,-21.05,0.26,0.064,0.016,-0.009,4.351000000000001,7.082000000000001,15.779,36.978,valid
302,21,37,-15.23,0.63,0.055,0.007,-0.004,2.2509999999999994,6.602,16.749000000000002,38.208,valid
303,21,38,-10.96,0.86,0.048,-0.004,-0.005,3.801,6.052,16.959000000000003,39.568,valid
304,21,39,-4.72,0.98,0.028,-0.004,-0.002,1.8309999999999986,5.631999999999998,17.829,40.808,valid
305,21,40,0.01,0.98,0.008,0.0,0.0,3.341,5.171999999999999,18.029,42.038,valid
306,21,41,6.95,1.19,0.037,0.018,0.002,1.1309999999999993,4.4719999999999995,19.229,43.378,valid
307,21,42,12.36,1.23,0.052,0.028,0.004,2.6610000000000005,3.792,19.779000000000003,44.678,valid
308,21,43,19.61,1.19,0.068,0.029,-0.001,0.8209999999999997,3.4819999999999993,20.859,45.798,valid
309,21,44,25.47,1.09,0.089,0.022,-0.002,2.2110000000000003,3.032,21.109,46.977999999999994,valid
310,21,45,33.05,0.85,0.091,0.01,-0.009,0.49100000000000144,2.7020000000000017,21.979000000000006,47.988,valid
311,21,46,39.31,0.62,0.089,0.0,-0.006,1.8109999999999946,2.301999999999996,22.069000000000003,48.918000000000006,valid
312,21,47,47.26,0.26,0.056,0.008,-0.006,0.121000000000004,1.9319999999999986,22.759,49.798,valid
313,21,48,53.73,-0.27,0.051,0.001,-0.007,1.6010000000000009,1.7220000000000049,22.84900000000001,50.80799999999999,valid
314,21,50,68.68,-1.56,0.025,-0.011,0.0,1.3009999999999895,1.1919999999999895,23.479,52.598,valid
315,21,52,84.54,-2.79,0.022,0.0,-0.006,0.5409999999999986,0.28200000000000003,24.479,54.518,valid
316,22,18,-9.61,0.08,0.084,0.006,-0.008,19.521,36.132000000000005,2.658999999999999,2.727999999999998,valid
317,22,19,-16.33,0.02,0.062,-0.01,-0.006,14.790999999999999,34.312,2.9689999999999994,4.357999999999997,valid
318,22,20,-25.95,-0.27,0.016,-0.001,0.0,17.691000000000003,32.482,4.269,5.897999999999996,valid
319,22,21,-30.49,0.06,0.065,0.02,-0.006,12.610999999999999,30.302,5.199,9.607999999999997,valid
320,22,22,-38.08,-0.06,0.098,0.037,-0.001,15.661,28.272,8.028999999999995,13.337999999999997,valid
321,22,23,-40.04,-0.26,0.119,0.03,-0.007,10.031,25.692,8.478999999999997,15.138000000000002,valid
322,22,24,-44.62,-0.48,0.124,0.006,-0.015,12.650999999999998,22.682,9.749,16.718,valid
323,22,25,-45.34,-0.76,0.084,0.007,-0.01,8.791000000000006,21.442000000000004,9.899000000000006,17.978000000000005,valid
324,22,26,-48.87,-1.32,0.071,-0.008,-0.007,11.600999999999994,20.392,10.958999999999994,19.337999999999997,valid
325,22,27,-48.85,-2.03,0.04,-0.018,0.0,8.051000000000004,19.651999999999997,11.078999999999999,20.498,valid
326,22,28,-51.57,-3.04,0.011,-0.001,0.0,10.790999999999999,18.842000000000002,12.239000000000003,21.858,valid
327,22,29,-49.44,-2.7,0.037,0.015,0.0,5.940999999999997,16.731999999999996,12.499,23.398,valid
328,22,30,-49.75,-2.43,0.053,-0.002,-0.002,8.381000000000002,14.322,13.749,24.998,valid
329,22,31,-46.5,-1.95,0.043,-0.013,0.0,4.821,13.202000000000002,13.948999999999996,26.218,valid
330,22,32,-45.63,-1.52,0.011,-0.001,-0.001,7.201000000000002,12.022000000000002,15.019000000000004,27.498,valid
331,22,33,-41.28,-0.83,0.083,0.024,0.003,3.7209999999999983,10.922,15.359,29.078,valid
332,22,34,-39.54,-0.47,0.085,0.027,-0.002,6.330999999999998,10.051999999999996,16.719,30.997999999999998,valid
333,22,35,-34.72,-0.11,0.087,0.026,-0.006,3.2509999999999994,9.581999999999997,17.238999999999997,32.647999999999996,valid
334,22,36,-32.09,0.27,0.094,0.019,-0.007,5.441000000000004,8.692000000000004,18.329,34.108000000000004,valid
335,22,37,-26.48,0.69,0.114,0.023,-0.003,2.4609999999999967,7.902000000000001,18.539,35.288,valid
336,22,38,-23.23,0.91,0.128,0.03,0.0,4.821,7.2819999999999965,19.558999999999997,36.518,valid
337,22,39,-17.23,1.02,0.15,0.024,0.0,2.0709999999999997,6.8919999999999995,19.799,37.628,valid
338,22,40,-13.43,1.07,0.153,0.02,-0.001,4.270999999999999,6.341999999999999,20.729,38.757999999999996,valid
339,22,41,-6.89,1.11,0.16,0.012,-0.005,1.5309999999999997,5.802,21.128999999999998,40.358000000000004,valid
340,22,42,-2.49,1.08,0.119,0.017,0.0,3.6710000000000003,5.202,22.139,41.918000000000006,valid
341,22,43,4.4,0.88,0.095,0.021,-0.006,1.1809999999999992,4.852,22.499,43.358000000000004,valid
342,22,44,9.2,0.64,0.094,0.018,-0.009,3.271000000000001,4.452,23.558999999999997,44.668,valid
343,22,45,16.56,0.38,0.087,0.003,-0.014,0.7110000000000003,3.982000000000001,23.778999999999996,45.758,valid
344,22,46,21.99,0.2,0.09,-0.002,-0.008,2.641,3.3520000000000003,24.609,46.67800000000001,valid
345,22,47,29.79,-0.13,0.065,-0.015,-0.007,0.270999999999999,2.911999999999999,24.759,47.518,valid
346,22,48,35.56,-0.51,0.051,-0.019,0.001,2.3009999999999966,2.5719999999999956,25.458999999999996,48.30800000000001,valid
347,22,49,43.58,-1.08,0.027,-0.011,-0.001,0.05100000000000371,2.3520000000000003,25.619,49.11800000000001,valid
348,22,50,49.48,-1.82,0.006,0.0,0.0,2.171000000000001,2.222000000000005,26.48900000000001,49.968,valid
349,22,52,65.19,-2.23,0.027,-0.009,-0.002,1.1710000000000012,0.4319999999999986,26.63900000000001,51.11800000000001,valid
350,23,20,-19.04,-0.41,0.018,0.0,-0.002,18.110999999999997,34.132,0.37899999999999956,4.648,valid
351,23,21,-24.82,-0.02,0.112,0.027,0.0,13.851,31.962,1.6190000000000015,6.818000000000001,valid
352,23,22,-32.93,-0.26,0.119,0.029,-0.007,16.180999999999997,30.032,2.139000000000001,10.167999999999996,valid
353,23,23,-37.42,-0.65,0.127,0.027,-0.011,12.561000000000002,28.742,4.669000000000002,13.148,valid
354,23,24,-42.79,-0.84,0.128,0.002,-0.017,13.440999999999997,26.002,5.459000000000001,15.208000000000002,valid
355,23,25,-44.61,-0.99,0.104,-0.008,-0.013,9.891,23.331999999999997,6.558999999999996,16.458000000000002,valid
356,23,26,-48.26,-1.31,0.083,-0.021,-0.005,11.720999999999998,21.612,6.679,17.637999999999995,valid
357,23,27,-49.27,-1.87,0.039,-0.016,0.001,9.081000000000005,20.802000000000003,7.709000000000001,18.788,valid
358,23,28,-52.33,-2.86,0.011,-0.001,0.0,11.130999999999995,20.212,8.048999999999998,20.288,valid
359,23,29,-51.29,-2.48,0.036,0.014,-0.001,7.031000000000001,18.161999999999995,9.139000000000001,21.638,valid
360,23,30,-51.92,-2.19,0.054,-0.001,-0.006,8.701000000000002,15.732000000000003,9.459000000000001,23.208000000000002,valid
361,23,31,-49.74,-1.67,0.038,-0.015,0.002,5.891,14.592000000000002,10.529000000000002,24.477999999999998,valid
362,23,32,-49.18,-1.23,0.011,-0.001,-0.001,7.5109999999999975,13.401999999999997,10.838999999999997,25.858,valid
363,23,33,-46.22,-0.85,0.118,0.023,-0.003,5.110999999999999,12.621999999999996,12.228999999999997,27.587999999999997,valid
364,23,34,-44.77,-0.48,0.118,0.023,-0.005,6.621000000000004,11.732000000000003,12.519000000000004,29.238000000000003,valid
365,23,35,-41.02,-0.15,0.117,0.024,-0.008,4.321,10.942000000000004,13.589000000000004,30.828000000000003,valid
366,23,36,-38.79,0.12,0.12,0.023,-0.008,5.840999999999996,10.161999999999995,13.988999999999995,32.318,valid
367,23,37,-34.38,0.34,0.126,0.026,-0.009,3.661000000000003,9.501999999999999,15.189000000000002,33.728,valid
368,23,38,-31.45,0.53,0.136,0.016,-0.007,5.1409999999999965,8.802,15.508999999999999,35.068,valid
369,23,39,-26.47,0.59,0.145,0.01,-0.01,3.0909999999999993,8.231999999999996,16.528999999999996,36.328,valid
370,23,40,-22.99,0.58,0.144,0.011,-0.007,4.590999999999999,7.681999999999999,16.848999999999997,37.578,valid
371,23,41,-17.54,0.46,0.16,0.001,-0.013,2.6210000000000004,7.212,17.939,39.068,valid
372,23,42,-13.41,0.43,0.151,0.001,-0.013,3.9410000000000007,6.562000000000001,18.209,40.348,valid
373,23,43,-7.33,0.33,0.133,0.007,-0.008,1.9909999999999997,5.932,19.019,41.518,valid
374,23,44,-2.75,0.11,0.114,0.004,-0.014,3.4909999999999997,5.481999999999999,19.238999999999997,42.798,valid
375,23,45,3.71,-0.17,0.097,-0.006,-0.018,1.6109999999999998,5.102,20.138999999999996,43.91799999999999,valid
376,23,46,8.87,-0.39,0.095,-0.013,-0.01,2.9110000000000005,4.522,20.409,45.018,valid
377,23,47,15.84,-0.69,0.075,-0.031,0.0,1.100999999999999,4.0120000000000005,21.238999999999997,45.998,valid
378,23,48,21.44,-1.02,0.044,-0.019,0.0,2.4709999999999983,3.5719999999999974,21.409,46.867999999999995,valid
379,23,49,28.53,-1.69,0.025,-0.011,0.0,0.9809999999999999,3.451999999999998,22.339,47.958,valid
380,23,50,34.1,-2.55,0.006,0.0,0.0,2.5009999999999994,3.4819999999999993,22.668999999999997,49.158,valid
381,23,52,49.41,-2.36,0.032,0.001,-0.003,1.0410000000000057,0.8320000000000043,23.069000000000003,49.70800000000001,valid
382,24,19,-3.17,-0.48,0.069,-0.019,-0.003,16.441000000000003,37.861999999999995,1.4589999999999996,1.418000000000001,valid
383,24,20,-14.62,-0.83,0.018,0.0,-0.004,19.521,35.962,2.8689999999999998,3.2479999999999993,valid
384,24,21,-20.74,-0.37,0.065,0.019,-0.005,14.190999999999999,33.712,3.208999999999998,4.827999999999999,valid
385,24,22,-30.11,-0.54,0.12,0.007,-0.012,17.441000000000003,31.631999999999998,4.468999999999999,6.6080000000000005,valid
386,24,23,-35.35,-0.86,0.133,0.011,-0.013,13.311000000000002,30.752000000000002,5.218999999999999,9.888000000000002,valid
387,24,24,-43.3,-1.34,0.136,-0.002,-0.018,16.020999999999994,29.331999999999997,7.798999999999998,13.258,valid
388,24,25,-45.35,-1.36,0.125,-0.014,-0.007,10.121000000000004,26.142,8.029000000000002,14.587999999999997,valid
389,24,26,-50.07,-1.51,0.088,-0.028,0.0,12.790999999999999,22.912000000000003,9.099000000000002,15.778000000000002,valid
390,24,27,-51.35,-2.01,0.039,-0.016,0.0,9.351,22.142,9.368999999999998,17.078,valid
391,24,28,-55.59,-2.97,0.011,-0.001,0.0,12.311000000000002,21.662000000000003,10.549000000000005,18.598000000000003,valid
392,24,29,-54.82,-2.55,0.036,0.014,0.0,7.300999999999997,19.612,10.819,19.958000000000002,valid
393,24,30,-56.59,-2.24,0.055,0.0,-0.006,9.841000000000003,17.142,11.959000000000001,21.418000000000003,valid
394,24,31,-54.66,-1.68,0.038,-0.014,0.002,6.140999999999993,15.981999999999996,12.208999999999994,22.737999999999996,valid
395,24,32,-55.2,-1.22,0.099,0.013,-0.002,8.611000000000006,14.751999999999999,13.309000000000003,24.148,valid
396,24,33,-52.6,-0.93,0.114,0.003,-0.005,5.470999999999998,14.082000000000004,13.669000000000002,25.898,valid
397,24,34,-52.35,-0.68,0.129,0.001,-0.014,7.821,13.291999999999998,14.868999999999998,27.388,valid
398,24,35,-48.87,-0.37,0.125,-0.001,-0.012,4.590999999999996,12.411999999999995,15.138999999999994,28.727999999999998,valid
399,24,36,-47.7,-0.1,0.131,-0.003,-0.012,6.901000000000005,11.492,16.199000000000005,30.188,valid
400,24,37,-43.55,0.1,0.132,-0.001,-0.015,3.920999999999994,10.822,16.458999999999996,31.647999999999996,valid
401,24,38,-41.68,0.22,0.133,-0.002,-0.015,6.201000000000002,10.121999999999996,17.519,33.028,valid
402,24,39,-36.94,0.29,0.133,-0.003,-0.014,3.3309999999999977,9.532,17.759,34.288,valid
403,24,40,-34.41,0.3,0.137,-0.007,-0.014,5.540999999999999,8.871999999999996,18.708999999999996,35.55799999999999,valid
404,24,41,-29.24,0.12,0.146,-0.017,-0.012,2.9010000000000016,8.442,18.988999999999997,36.928,valid
405,24,42,-26.29,-0.15,0.147,-0.014,-0.015,5.121,8.022000000000002,20.168999999999997,38.378,valid
406,24,43,-20.53,-0.36,0.14,-0.016,-0.018,2.3110000000000017,7.432000000000002,20.489,39.507999999999996,valid
407,24,44,-16.79,-0.51,0.123,-0.01,-0.014,4.330999999999998,6.6419999999999995,21.329,40.568,valid
408,24,45,-10.48,-0.75,0.106,-0.02,-0.014,1.761000000000001,6.091999999999999,21.479,41.617999999999995,valid
409,24,46,-6.18,-0.94,0.092,-0.03,-0.005,3.770999999999999,5.532,22.339,42.748,valid
410,24,47,0.56,-1.29,0.076,-0.036,0.003,1.3309999999999995,5.1019999999999985,22.569,43.808,valid
411,24,48,5.28,-1.64,0.043,-0.018,0.0,3.350999999999999,4.681999999999999,23.448999999999998,44.858000000000004,valid
412,24,49,12.13,-2.38,0.025,-0.011,0.001,1.2209999999999992,4.571999999999999,23.689,46.02799999999999,valid
413,24,50,16.81,-3.29,0.006,0.0,0.0,3.391000000000002,4.612000000000002,24.579,47.248000000000005,valid
414,24,52,31.48,-2.77,0.038,0.014,-0.002,1.7409999999999979,1.4719999999999978,25.218999999999994,48.288,valid
415,24,54,46.88,-2.42,0.056,-0.002,-0.007,1.3309999999999977,0.7419999999999973,26.029000000000003,49.82799999999999,valid
416,25,21,-13.79,-0.98,0.062,0.018,-0.003,15.370999999999999,35.372,0.3390000000000004,3.5479999999999983,valid
417,25,22,-23.3,-0.92,0.088,0.005,-0.013,17.581000000000003,32.952,0.479000000000001,4.948,valid
418,25,23,-29.59,-1.06,0.104,-0.006,-0.012,14.360999999999999,31.942,1.5289999999999981,6.7479999999999976,valid
419,25,24,-37.79,-1.43,0.126,-0.011,-0.009,16.271,30.631999999999998,1.7790000000000017,9.578,valid
420,25,25,-42.44,-1.87,0.119,-0.032,-0.008,12.720999999999998,28.991999999999997,4.378999999999996,12.407999999999998,valid
421,25,26,-47.83,-1.91,0.087,-0.027,-0.001,13.461,26.182,5.048999999999998,14.148,valid
422,25,27,-50.27,-2.42,0.038,-0.015,0.0,10.511000000000005,23.972000000000005,6.209000000000001,15.578,valid
423,25,28,-54.82,-3.37,0.011,-0.001,0.0,12.620999999999997,23.132,6.518999999999997,17.068,valid
424,25,29,-55.13,-2.89,0.035,0.013,0.0,8.381000000000002,21.002,7.599000000000002,18.418000000000003,valid
425,25,30,-57.18,-2.55,0.058,-0.001,-0.006,10.120999999999997,18.502,7.878999999999996,19.837999999999997,valid
426,25,31,-56.33,-1.98,0.074,0.0,-0.002,7.220999999999998,17.341999999999995,8.959000000000001,21.167999999999996,valid
427,25,32,-57.14,-1.49,0.011,-0.001,-0.001,8.881000000000002,16.102,9.228999999999997,22.538,valid
428,25,33,-55.43,-1.03,0.1,-0.009,-0.004,6.360999999999999,15.242,10.118999999999998,23.788,valid
429,25,34,-55.4,-0.71,0.112,-0.012,-0.013,8.040999999999999,14.401999999999997,10.338999999999997,25.207999999999995,valid
430,25,35,-53.06,-0.5,0.118,-0.023,-0.007,5.731000000000003,13.772000000000002,11.479000000000005,26.618,valid
431,25,36,-52.19,-0.25,0.115,-0.023,-0.005,7.200999999999995,12.931999999999999,11.778999999999995,27.977999999999998,valid
432,25,37,-49.0,-0.03,0.113,-0.024,-0.005,4.881000000000002,12.081999999999997,12.739000000000003,29.197999999999997,valid
433,25,38,-47.37,0.13,0.114,-0.024,-0.006,6.440999999999997,11.322,12.978999999999997,30.497999999999998,valid
434,25,39,-43.57,0.21,0.119,-0.026,-0.006,4.271000000000003,10.712,13.919000000000002,31.678,valid
435,25,40,-41.35,0.18,0.12,-0.029,-0.002,5.851000000000001,10.122000000000003,14.229000000000005,32.938,valid
436,25,41,-37.06,0.06,0.14,-0.02,-0.008,3.7810000000000006,9.632000000000001,15.109000000000004,34.098,valid
437,25,42,-34.34,-0.2,0.135,-0.016,-0.007,5.351000000000001,9.132000000000001,15.339000000000004,35.508,valid
438,25,43,-29.64,-0.56,0.131,-0.019,-0.007,3.370999999999997,8.721999999999998,16.399,36.888000000000005,valid
439,25,44,-26.53,-1.11,0.124,-0.029,-0.01,4.961,8.331999999999997,17.029000000000003,38.358000000000004,valid
440,25,45,-21.24,-1.49,0.113,-0.032,-0.008,2.780999999999997,7.741999999999997,18.049,39.528,valid
441,25,46,-17.14,-1.66,0.09,-0.027,-0.006,3.971000000000002,6.751999999999999,18.249000000000002,40.587999999999994,valid
442,25,47,-11.31,-2.06,0.075,-0.035,0.002,2.2409999999999997,6.2120000000000015,19.159,41.727999999999994,valid
443,25,48,-6.85,-2.45,0.043,-0.018,-0.001,3.610999999999999,5.8519999999999985,19.418999999999997,42.867999999999995,valid
444,25,49,-0.89,-3.25,0.025,-0.012,0.001,2.1109999999999998,5.7219999999999995,20.309,43.998000000000005,valid
